station_id,init_date,forecast_hour,relative_horizon_hour,wind_u_10m_mps,wind_v_10m_mps,relative_humidity_2m_percent,temperature_2m_kelvin,surface_pressure_pa,surface_pressure_hpa,temperature_2m_celsius,wind_speed_10m_mps,initialization_utc,valid_time_utc,valid_time_pjm,wind_chill_celsius,heating_degree_celsius,temp_ramp_3h_celsius,temp_ramp_6h_celsius,temp_1h_ago_celsius,temp_2h_ago_celsius,cold_duration_hours
Baltimore_Washington_MD,2014-03-08,28,10,-3.0039034666666673,-4.8485088,100.0,249.06666666666663,101077.06770833331,1010.7706770833332,-24.08333333333331,5.703636876654182,2014-03-08 06:00:00,2014-03-09 10:00:00+00:00,2014-03-09 06:00:00-04:00,-35.77393432921165,42.083333333333314,-0.08333333333333925,-0.19333333333332803,-23.99999999999997,-23.889999999999983,11
Baltimore_Washington_MD,2014-03-08,29,11,-2.9905701333333337,-4.8149452,100.0,248.98333333333335,101076.13541666669,1010.7613541666668,-24.16666666666663,5.668086714349773,2014-03-08 06:00:00,2014-03-09 11:00:00+00:00,2014-03-09 07:00:00-04:00,-35.84533662760701,42.16666666666663,-0.08333333333331794,-0.1666666666666572,-24.08333333333331,-23.99999999999997,12
Baltimore_Washington_MD,2014-03-08,30,12,-2.9772368000000005,-4.7813816000000005,100.0,248.9,101075.203125,1010.75203125,-24.24999999999997,5.632543738675521,2014-03-08 06:00:00,2014-03-09 12:00:00+00:00,2014-03-09 08:00:00-04:00,-35.9164589421195,42.24999999999997,-0.08333333333334281,-0.16666666666666075,-24.16666666666663,-24.08333333333331,13
Baltimore_Washington_MD,2014-03-08,31,13,-3.040570133333334,-4.701611866666667,100.0,248.83333333333337,101081.07225933332,1010.8107225933334,-24.31666666666663,5.599126796251315,2014-03-08 06:00:00,2014-03-09 13:00:00+00:00,2014-03-09 09:00:00-04:00,-35.968312641166136,42.316666666666634,-0.06666666666665932,-0.15000000000000213,-24.24999999999997,-24.16666666666663,14
Baltimore_Washington_MD,2014-03-08,32,14,-3.1039034666666674,-4.621842133333333,100.0,248.76666666666665,101086.94139366668,1010.8694139366668,-24.38333333333333,5.567372938454955,2014-03-08 06:00:00,2014-03-09 14:00:00+00:00,2014-03-09 10:00:00-04:00,-36.021546687199766,42.383333333333326,-0.0666666666666984,-0.13333333333335773,-24.31666666666663,-24.24999999999997,15
Baltimore_Washington_MD,2014-03-08,33,15,-3.167236800000001,-4.5420723999999995,100.0,248.7,101092.81052800002,1010.9281052800002,-24.44999999999999,5.537310776371144,2014-03-08 06:00:00,2014-03-09 15:00:00+00:00,2014-03-09 11:00:00-04:00,-36.076216400225206,42.44999999999999,-0.06666666666665932,-0.13333333333335773,-24.38333333333333,-24.31666666666663,16
Baltimore_Washington_MD,2014-03-08,34,16,-3.1208004000000007,-4.395175466666666,99.96666666666668,248.6,101097.040352,1010.97040352,-24.549999999999983,5.390451049720117,2014-03-08 06:00:00,2014-03-09 16:00:00+00:00,2014-03-09 12:00:00-04:00,-36.05617667749247,42.54999999999998,-0.09999999999999432,-0.16666666666665364,-24.44999999999999,-24.38333333333333,17
Baltimore_Washington_MD,2014-03-08,35,17,-3.074364000000001,-4.248278533333333,99.93333333333334,248.5,101101.270176,1011.01270176,-24.649999999999977,5.244004624452272,2014-03-08 06:00:00,2014-03-09 17:00:00+00:00,2014-03-09 13:00:00-04:00,-36.03262315657024,42.64999999999998,-0.09999999999999432,-0.19999999999998863,-24.549999999999983,-24.44999999999999,18
Baltimore_Washington_MD,2014-03-08,36,18,-3.027927600000001,-4.1013816,99.9,248.4,101105.5,1011.055,-24.74999999999997,5.098007118439551,2014-03-08 06:00:00,2014-03-09 18:00:00+00:00,2014-03-09 14:00:00-04:00,-36.005430549611475,42.74999999999997,-0.09999999999999432,-0.19999999999998863,-24.649999999999977,-24.549999999999983,19
Baltimore_Washington_MD,2014-03-08,37,19,-3.001260933333334,-3.948278533333333,99.23333333333332,248.26666666666668,101138.770176,1011.38770176,-24.883333333333297,4.959482893078037,2014-03-08 06:00:00,2014-03-09 19:00:00+00:00,2014-03-09 15:00:00-04:00,-36.023735337951194,42.8833333333333,-0.13333333333332575,-0.23333333333332007,-24.74999999999997,-24.649999999999977,20
Baltimore_Washington_MD,2014-03-08,38,20,-2.9745942666666676,-3.7951754666666666,98.56666666666668,248.13333333333333,101172.040352,1011.72040352,-25.01666666666665,4.821987958723534,2014-03-08 06:00:00,2014-03-09 20:00:00+00:00,2014-03-09 16:00:00-04:00,-36.03890613583067,43.01666666666665,-0.13333333333335418,-0.26666666666667993,-24.883333333333297,-24.74999999999997,21
Baltimore_Washington_MD,2014-03-08,39,21,-2.9479276000000008,-3.6420724,97.9,248.0,101205.31052800002,1012.0531052800002,-25.149999999999977,4.685612927001496,2014-03-08 06:00:00,2014-03-09 21:00:00+00:00,2014-03-09 17:00:00-04:00,-36.05092379955967,43.14999999999998,-0.13333333333332575,-0.26666666666667993,-25.01666666666665,-24.883333333333297,22
Baltimore_Washington_MD,2014-03-08,40,22,-2.861491200000001,-3.4182785333333334,95.8,247.86,101202.940352,1012.02940352,-25.289999999999964,4.457887394172819,2014-03-08 06:00:00,2014-03-09 22:00:00+00:00,2014-03-09 18:00:00-04:00,-35.958176208939676,43.289999999999964,-0.13999999999998636,-0.2733333333333121,-25.149999999999977,-25.01666666666665,23
Baltimore_Washington_MD,2014-03-08,41,23,-2.7750548000000004,-3.1944846666666664,93.7,247.72,101200.570176,1012.00570176,-25.42999999999998,4.231508174229548,2014-03-08 06:00:00,2014-03-09 23:00:00+00:00,2014-03-09 19:00:00-04:00,-35.85398808525641,43.42999999999998,-0.14000000000001478,-0.28000000000000114,-25.289999999999964,-25.149999999999977,24
