valid_time_utc,pjm_wind_chill_celsius,pjm_heating_degree_celsius,pjm_temp_ramp_3h_celsius,pjm_temp_ramp_6h_celsius,pjm_temp_1h_ago_celsius,pjm_temp_2h_ago_celsius,pjm_cold_duration_hours,pjm_temperature_2m_celsius,pjm_relative_humidity_2m_percent,pjm_wind_speed_10m_mps,pjm_surface_pressure_hpa
2014-11-02 13:00:00+00:00,-30.379445166666635,48.379445166666635,0.01105893333333885,0.06065996666666873,-30.390504099999973,-30.440105133333304,14.0,-30.379445166666635,99.94392933333334,1.1532452152493393,1009.7353333333334
2014-11-02 14:00:00+00:00,-30.36838623333331,48.36838623333331,0.01105893333332375,0.0221178666666626,-30.379445166666635,-30.390504099999973,15.0,-30.36838623333331,99.91800466666668,1.2185446866674303,1009.6486666666667
2014-11-02 15:00:00+00:00,-30.357327299999973,48.35732729999997,0.011058933333337961,0.022117866666661712,-30.36838623333331,-30.379445166666635,16.0,-30.357327299999973,99.89208,1.2908468104902378,1009.562
2014-11-02 16:00:00+00:00,-30.35005289999998,48.35005289999998,0.007274399999992909,0.01833333333333087,-30.357327299999973,-30.36838623333331,17.0,-30.35005289999998,99.91196233333335,1.2719065945285688,1009.4486770833333
2014-11-02 17:00:00+00:00,-30.34277849999998,48.34277849999998,0.007274399999999126,0.014548799999992035,-30.35005289999998,-30.357327299999973,18.0,-30.34277849999998,99.93184466666668,1.2543917684834662,1009.3353541666667
2014-11-02 18:00:00+00:00,-30.335504099999987,48.33550409999999,0.007274399999993797,0.014548799999992923,-30.34277849999998,-30.35005289999998,19.0,-30.335504099999987,99.951727,1.2383606087232113,1009.22203125
2014-11-02 19:00:00+00:00,-30.25162476666665,48.25162476666665,0.08387933333333564,0.09115373333332943,-30.335504099999987,-30.34277849999998,20.0,-30.25162476666665,99.95456533333333,1.243361894066865,1009.3333541666668
2014-11-02 20:00:00+00:00,-30.16774543333331,48.16774543333331,0.08387933333334274,0.16775866666667838,-30.25162476666665,-30.335504099999987,21.0,-30.16774543333331,99.95740366666666,1.248374833984739,1009.4446770833333
2014-11-02 21:00:00+00:00,-30.083866099999973,48.08386609999997,0.08387933333333564,0.16775866666667838,-30.16774543333331,-30.25162476666665,22.0,-30.083866099999973,99.960242,1.2533992725505363,1009.556
2014-11-02 22:00:00+00:00,-30.241366099999972,48.24136609999997,-0.15749999999999886,-0.07362066666666323,-30.083866099999973,-30.16774543333331,23.0,-30.241366099999972,99.95970133333333,1.1463075266576301,1009.4910104166667
2014-11-02 23:00:00+00:00,-30.39886609999997,48.39886609999997,-0.15749999999999886,-0.3149999999999977,-30.241366099999972,-30.083866099999973,24.0,-30.39886609999997,99.95916066666668,1.0507457464514536,1009.4260208333334
2014-11-03 00:00:00+00:00,-30.55636609999997,48.55636609999997,-0.15749999999999886,-0.3149999999999977,-30.39886609999997,-30.241366099999972,25.0,-30.55636609999997,99.95862,0.9701303221832003,1009.36103125
2014-11-03 01:00:00+00:00,-30.50786123333331,48.50786123333331,0.048504866666662316,-0.10899513333333655,-30.55636609999997,-30.39886609999997,26.0,-30.50786123333331,99.94023133333334,0.927217364904086,1009.3663541666667
2014-11-03 02:00:00+00:00,-30.45935636666664,48.45935636666664,0.048504866666667645,0.09700973333332996,-30.50786123333331,-30.55636609999997,27.0,-30.45935636666664,99.92184266666666,0.8843145572329668,1009.3716770833333
2014-11-03 03:00:00+00:00,-30.41085149999998,48.41085149999998,0.04850486666666143,0.09700973333332907,-30.45935636666664,-30.50786123333331,28.0,-30.41085149999998,99.90345400000001,0.8414235395635776,1009.3770000000001
2014-11-03 04:00:00+00:00,-29.822746099999982,47.82274609999998,0.5881053999999963,0.6366102666666578,-30.41085149999998,-30.45935636666664,29.0,-29.822746099999982,99.92157433333334,0.7261341632962774,1009.3757285866667
2014-11-03 05:00:00+00:00,-29.23464069999997,47.23464069999997,0.5881054000000105,1.1762108000000069,-29.822746099999982,-30.41085149999998,30.0,-29.23464069999997,99.93969466666667,0.6241692098126531,1009.3744571733333
