operating_date,year,expected_target_hours,panel_rows,actual_available_hours,pjm_available_hours,forecast_origin_utc,selected_evaluated_at_utc,selected_vintage_id,number_of_candidate_vintages,latest_candidate_complete,older_vintage_fallback_used,distinct_selected_evaluated_at_count,partial_day_detected,mixed_vintage_detected,evaluation_after_origin_detected,missing_reason,status
2020-05-22,2020,24,24,24,24,2020-05-21 16:00:00+00:00,2020-05-21 15:45:00,2020-05-21 15:45:00+00:00,10069,True,False,1,False,False,False,NONE,OK
2020-05-23,2020,24,24,24,24,2020-05-22 16:00:00+00:00,2020-05-22 15:45:00,2020-05-22 15:45:00+00:00,10074,True,False,1,False,False,False,NONE,OK
2020-05-24,2020,24,24,24,24,2020-05-23 16:00:00+00:00,2020-05-23 15:45:00,2020-05-23 15:45:00+00:00,10079,True,False,1,False,False,False,NONE,OK
2020-05-25,2020,24,24,24,24,2020-05-24 16:00:00+00:00,2020-05-24 15:45:00,2020-05-24 15:45:00+00:00,10084,True,False,1,False,False,False,NONE,OK
2020-05-26,2020,24,24,24,24,2020-05-25 16:00:00+00:00,2020-05-25 15:45:00,2020-05-25 15:45:00+00:00,10089,True,False,1,False,False,False,NONE,OK
2020-05-27,2020,24,24,24,24,2020-05-26 16:00:00+00:00,2020-05-26 15:45:00,2020-05-26 15:45:00+00:00,10094,True,False,1,False,False,False,NONE,OK
2020-05-28,2020,24,24,24,24,2020-05-27 16:00:00+00:00,2020-05-27 15:45:00,2020-05-27 15:45:00+00:00,10099,True,False,1,False,False,False,NONE,OK
2020-05-29,2020,24,24,24,24,2020-05-28 16:00:00+00:00,2020-05-28 15:45:00,2020-05-28 15:45:00+00:00,10104,True,False,1,False,False,False,NONE,OK
2020-05-30,2020,24,24,24,24,2020-05-29 16:00:00+00:00,2020-05-29 15:45:00,2020-05-29 15:45:00+00:00,10109,True,False,1,False,False,False,NONE,OK
2020-05-31,2020,24,24,24,24,2020-05-30 16:00:00+00:00,2020-05-30 15:45:00,2020-05-30 15:45:00+00:00,10114,True,False,1,False,False,False,NONE,OK
2020-06-01,2020,24,24,24,24,2020-05-31 16:00:00+00:00,2020-05-31 15:45:00,2020-05-31 15:45:00+00:00,10119,True,False,1,False,False,False,NONE,OK
2020-06-02,2020,24,24,24,24,2020-06-01 16:00:00+00:00,2020-06-01 15:45:00,2020-06-01 15:45:00+00:00,10124,True,False,1,False,False,False,NONE,OK
2020-06-03,2020,24,24,24,24,2020-06-02 16:00:00+00:00,2020-06-02 15:45:00,2020-06-02 15:45:00+00:00,10129,True,False,1,False,False,False,NONE,OK
2020-06-04,2020,24,24,24,24,2020-06-03 16:00:00+00:00,2020-06-03 15:45:00,2020-06-03 15:45:00+00:00,10134,True,False,1,False,False,False,NONE,OK
2020-06-05,2020,24,24,24,24,2020-06-04 16:00:00+00:00,2020-06-04 15:45:00,2020-06-04 15:45:00+00:00,10139,True,False,1,False,False,False,NONE,OK
2020-06-06,2020,24,24,24,24,2020-06-05 16:00:00+00:00,2020-06-05 15:45:00,2020-06-05 15:45:00+00:00,10144,True,False,1,False,False,False,NONE,OK
2020-06-07,2020,24,24,24,24,2020-06-06 16:00:00+00:00,2020-06-06 15:45:00,2020-06-06 15:45:00+00:00,10149,True,False,1,False,False,False,NONE,OK
2020-06-08,2020,24,24,24,24,2020-06-07 16:00:00+00:00,2020-06-07 15:45:00,2020-06-07 15:45:00+00:00,10154,True,False,1,False,False,False,NONE,OK
2020-06-09,2020,24,24,24,24,2020-06-08 16:00:00+00:00,2020-06-08 15:45:00,2020-06-08 15:45:00+00:00,10159,True,False,1,False,False,False,NONE,OK
2020-06-10,2020,24,24,24,24,2020-06-09 16:00:00+00:00,2020-06-09 15:45:00,2020-06-09 15:45:00+00:00,10164,True,False,1,False,False,False,NONE,OK
2020-06-11,2020,24,24,24,24,2020-06-10 16:00:00+00:00,2020-06-10 15:45:00,2020-06-10 15:45:00+00:00,10169,True,False,1,False,False,False,NONE,OK
2020-06-12,2020,24,24,24,24,2020-06-11 16:00:00+00:00,2020-06-11 15:45:00,2020-06-11 15:45:00+00:00,10174,True,False,1,False,False,False,NONE,OK
2020-06-13,2020,24,24,24,24,2020-06-12 16:00:00+00:00,2020-06-12 15:45:00,2020-06-12 15:45:00+00:00,10179,True,False,1,False,False,False,NONE,OK
2020-06-14,2020,24,24,24,24,2020-06-13 16:00:00+00:00,2020-06-13 15:45:00,2020-06-13 15:45:00+00:00,10184,True,False,1,False,False,False,NONE,OK
2020-06-15,2020,24,24,24,24,2020-06-14 16:00:00+00:00,2020-06-14 15:45:00,2020-06-14 15:45:00+00:00,10189,True,False,1,False,False,False,NONE,OK
2020-06-16,2020,24,24,24,24,2020-06-15 16:00:00+00:00,2020-06-15 15:45:00,2020-06-15 15:45:00+00:00,10194,True,False,1,False,False,False,NONE,OK
2020-06-17,2020,24,24,24,24,2020-06-16 16:00:00+00:00,2020-06-16 15:45:00,2020-06-16 15:45:00+00:00,10199,True,False,1,False,False,False,NONE,OK
2020-06-18,2020,24,24,24,24,2020-06-17 16:00:00+00:00,2020-06-17 15:45:00,2020-06-17 15:45:00+00:00,10204,True,False,1,False,False,False,NONE,OK
2020-06-19,2020,24,24,24,24,2020-06-18 16:00:00+00:00,2020-06-18 15:45:00,2020-06-18 15:45:00+00:00,10209,True,False,1,False,False,False,NONE,OK
2020-06-20,2020,24,24,24,24,2020-06-19 16:00:00+00:00,2020-06-19 15:45:00,2020-06-19 15:45:00+00:00,10214,True,False,1,False,False,False,NONE,OK
2020-06-21,2020,24,24,24,24,2020-06-20 16:00:00+00:00,2020-06-20 15:45:00,2020-06-20 15:45:00+00:00,10219,True,False,1,False,False,False,NONE,OK
2020-06-22,2020,24,24,24,24,2020-06-21 16:00:00+00:00,2020-06-21 15:45:00,2020-06-21 15:45:00+00:00,10224,True,False,1,False,False,False,NONE,OK
2020-06-23,2020,24,24,24,24,2020-06-22 16:00:00+00:00,2020-06-22 15:45:00,2020-06-22 15:45:00+00:00,10229,True,False,1,False,False,False,NONE,OK
2020-06-24,2020,24,24,24,24,2020-06-23 16:00:00+00:00,2020-06-23 15:45:00,2020-06-23 15:45:00+00:00,10234,True,False,1,False,False,False,NONE,OK
2020-06-25,2020,24,24,24,24,2020-06-24 16:00:00+00:00,2020-06-24 15:45:00,2020-06-24 15:45:00+00:00,10239,True,False,1,False,False,False,NONE,OK
2020-06-26,2020,24,24,24,24,2020-06-25 16:00:00+00:00,2020-06-25 15:45:00,2020-06-25 15:45:00+00:00,10244,True,False,1,False,False,False,NONE,OK
2020-06-27,2020,24,24,24,24,2020-06-26 16:00:00+00:00,2020-06-26 15:45:00,2020-06-26 15:45:00+00:00,10249,True,False,1,False,False,False,NONE,OK
2020-06-28,2020,24,24,24,24,2020-06-27 16:00:00+00:00,2020-06-27 15:45:00,2020-06-27 15:45:00+00:00,10254,True,False,1,False,False,False,NONE,OK
2020-06-29,2020,24,24,24,24,2020-06-28 16:00:00+00:00,2020-06-28 15:45:00,2020-06-28 15:45:00+00:00,10259,True,False,1,False,False,False,NONE,OK
2020-06-30,2020,24,24,24,24,2020-06-29 16:00:00+00:00,2020-06-29 15:45:00,2020-06-29 15:45:00+00:00,10264,True,False,1,False,False,False,NONE,OK
2020-07-01,2020,24,24,24,24,2020-06-30 16:00:00+00:00,2020-06-30 15:45:00,2020-06-30 15:45:00+00:00,10269,True,False,1,False,False,False,NONE,OK
2020-07-02,2020,24,24,24,24,2020-07-01 16:00:00+00:00,2020-07-01 15:45:00,2020-07-01 15:45:00+00:00,10274,True,False,1,False,False,False,NONE,OK
2020-07-03,2020,24,24,24,24,2020-07-02 16:00:00+00:00,2020-07-02 15:45:00,2020-07-02 15:45:00+00:00,10279,True,False,1,False,False,False,NONE,OK
2020-07-04,2020,24,24,24,24,2020-07-03 16:00:00+00:00,2020-07-03 15:45:00,2020-07-03 15:45:00+00:00,10284,True,False,1,False,False,False,NONE,OK
2020-07-05,2020,24,24,24,24,2020-07-04 16:00:00+00:00,2020-07-04 15:45:00,2020-07-04 15:45:00+00:00,10289,True,False,1,False,False,False,NONE,OK
2020-07-06,2020,24,24,24,24,2020-07-05 16:00:00+00:00,2020-07-05 15:45:00,2020-07-05 15:45:00+00:00,10294,True,False,1,False,False,False,NONE,OK
2020-07-07,2020,24,24,24,24,2020-07-06 16:00:00+00:00,2020-07-06 15:45:00,2020-07-06 15:45:00+00:00,10299,True,False,1,False,False,False,NONE,OK
2020-07-08,2020,24,24,24,24,2020-07-07 16:00:00+00:00,2020-07-07 15:45:00,2020-07-07 15:45:00+00:00,10304,True,False,1,False,False,False,NONE,OK
2020-07-09,2020,24,24,24,24,2020-07-08 16:00:00+00:00,2020-07-08 15:45:00,2020-07-08 15:45:00+00:00,10309,True,False,1,False,False,False,NONE,OK
2020-07-10,2020,24,24,24,24,2020-07-09 16:00:00+00:00,2020-07-09 15:45:00,2020-07-09 15:45:00+00:00,10314,True,False,1,False,False,False,NONE,OK
2020-07-11,2020,24,24,24,24,2020-07-10 16:00:00+00:00,2020-07-10 15:45:00,2020-07-10 15:45:00+00:00,10319,True,False,1,False,False,False,NONE,OK
2020-07-12,2020,24,24,24,24,2020-07-11 16:00:00+00:00,2020-07-11 15:45:00,2020-07-11 15:45:00+00:00,10324,True,False,1,False,False,False,NONE,OK
2020-07-13,2020,24,24,24,24,2020-07-12 16:00:00+00:00,2020-07-12 15:45:00,2020-07-12 15:45:00+00:00,10329,True,False,1,False,False,False,NONE,OK
2020-07-14,2020,24,24,24,24,2020-07-13 16:00:00+00:00,2020-07-13 15:45:00,2020-07-13 15:45:00+00:00,10334,True,False,1,False,False,False,NONE,OK
2020-07-15,2020,24,24,24,24,2020-07-14 16:00:00+00:00,2020-07-14 15:45:00,2020-07-14 15:45:00+00:00,10339,True,False,1,False,False,False,NONE,OK
2020-07-16,2020,24,24,24,24,2020-07-15 16:00:00+00:00,2020-07-15 15:45:00,2020-07-15 15:45:00+00:00,10344,True,False,1,False,False,False,NONE,OK
2020-07-17,2020,24,24,24,24,2020-07-16 16:00:00+00:00,2020-07-16 15:45:00,2020-07-16 15:45:00+00:00,10349,True,False,1,False,False,False,NONE,OK
2020-07-18,2020,24,24,24,24,2020-07-17 16:00:00+00:00,2020-07-17 15:45:00,2020-07-17 15:45:00+00:00,10354,True,False,1,False,False,False,NONE,OK
2020-07-19,2020,24,24,24,24,2020-07-18 16:00:00+00:00,2020-07-18 15:45:00,2020-07-18 15:45:00+00:00,10359,True,False,1,False,False,False,NONE,OK
2020-07-20,2020,24,24,24,24,2020-07-19 16:00:00+00:00,2020-07-19 15:45:00,2020-07-19 15:45:00+00:00,10364,True,False,1,False,False,False,NONE,OK
2020-07-21,2020,24,24,24,24,2020-07-20 16:00:00+00:00,2020-07-20 15:45:00,2020-07-20 15:45:00+00:00,10369,True,False,1,False,False,False,NONE,OK
2020-07-22,2020,24,24,24,24,2020-07-21 16:00:00+00:00,2020-07-21 15:45:00,2020-07-21 15:45:00+00:00,10374,True,False,1,False,False,False,NONE,OK
2020-07-23,2020,24,24,24,24,2020-07-22 16:00:00+00:00,2020-07-22 15:45:00,2020-07-22 15:45:00+00:00,10379,True,False,1,False,False,False,NONE,OK
2020-07-24,2020,24,24,24,24,2020-07-23 16:00:00+00:00,2020-07-23 15:45:00,2020-07-23 15:45:00+00:00,10384,True,False,1,False,False,False,NONE,OK
2020-07-25,2020,24,24,24,24,2020-07-24 16:00:00+00:00,2020-07-24 15:45:00,2020-07-24 15:45:00+00:00,10389,True,False,1,False,False,False,NONE,OK
2020-07-26,2020,24,24,24,24,2020-07-25 16:00:00+00:00,2020-07-25 15:45:00,2020-07-25 15:45:00+00:00,10394,True,False,1,False,False,False,NONE,OK
2020-07-27,2020,24,24,24,24,2020-07-26 16:00:00+00:00,2020-07-26 15:45:00,2020-07-26 15:45:00+00:00,10399,True,False,1,False,False,False,NONE,OK
2020-07-28,2020,24,24,24,24,2020-07-27 16:00:00+00:00,2020-07-27 15:45:00,2020-07-27 15:45:00+00:00,10404,True,False,1,False,False,False,NONE,OK
2020-07-29,2020,24,24,24,24,2020-07-28 16:00:00+00:00,2020-07-28 15:45:00,2020-07-28 15:45:00+00:00,10409,True,False,1,False,False,False,NONE,OK
2020-07-30,2020,24,24,24,24,2020-07-29 16:00:00+00:00,2020-07-29 15:45:00,2020-07-29 15:45:00+00:00,10414,True,False,1,False,False,False,NONE,OK
2020-07-31,2020,24,24,24,24,2020-07-30 16:00:00+00:00,2020-07-30 15:45:00,2020-07-30 15:45:00+00:00,10419,True,False,1,False,False,False,NONE,OK
2020-08-01,2020,24,24,24,24,2020-07-31 16:00:00+00:00,2020-07-31 15:45:00,2020-07-31 15:45:00+00:00,10424,True,False,1,False,False,False,NONE,OK
2020-08-02,2020,24,24,24,24,2020-08-01 16:00:00+00:00,2020-08-01 15:45:00,2020-08-01 15:45:00+00:00,10429,True,False,1,False,False,False,NONE,OK
2020-08-03,2020,24,24,24,24,2020-08-02 16:00:00+00:00,2020-08-02 15:45:00,2020-08-02 15:45:00+00:00,10434,True,False,1,False,False,False,NONE,OK
2020-08-04,2020,24,24,24,24,2020-08-03 16:00:00+00:00,2020-08-03 15:45:00,2020-08-03 15:45:00+00:00,10439,True,False,1,False,False,False,NONE,OK
2020-08-05,2020,24,24,24,24,2020-08-04 16:00:00+00:00,2020-08-04 15:45:00,2020-08-04 15:45:00+00:00,10444,True,False,1,False,False,False,NONE,OK
2020-08-06,2020,24,24,24,24,2020-08-05 16:00:00+00:00,2020-08-05 15:45:00,2020-08-05 15:45:00+00:00,10449,True,False,1,False,False,False,NONE,OK
2020-08-07,2020,24,24,24,24,2020-08-06 16:00:00+00:00,2020-08-06 15:45:00,2020-08-06 15:45:00+00:00,10454,True,False,1,False,False,False,NONE,OK
2020-08-08,2020,24,24,24,24,2020-08-07 16:00:00+00:00,2020-08-07 15:45:00,2020-08-07 15:45:00+00:00,10459,True,False,1,False,False,False,NONE,OK
2020-08-09,2020,24,24,24,24,2020-08-08 16:00:00+00:00,2020-08-08 15:45:00,2020-08-08 15:45:00+00:00,10464,True,False,1,False,False,False,NONE,OK
2020-08-10,2020,24,24,24,24,2020-08-09 16:00:00+00:00,2020-08-09 15:45:00,2020-08-09 15:45:00+00:00,10469,True,False,1,False,False,False,NONE,OK
2020-08-11,2020,24,24,24,24,2020-08-10 16:00:00+00:00,2020-08-10 15:45:00,2020-08-10 15:45:00+00:00,10474,True,False,1,False,False,False,NONE,OK
2020-08-12,2020,24,24,24,24,2020-08-11 16:00:00+00:00,2020-08-11 15:45:00,2020-08-11 15:45:00+00:00,10479,True,False,1,False,False,False,NONE,OK
2020-08-13,2020,24,24,24,24,2020-08-12 16:00:00+00:00,2020-08-12 15:45:00,2020-08-12 15:45:00+00:00,10484,True,False,1,False,False,False,NONE,OK
2020-08-14,2020,24,24,24,24,2020-08-13 16:00:00+00:00,2020-08-13 15:45:00,2020-08-13 15:45:00+00:00,10489,True,False,1,False,False,False,NONE,OK
2020-08-15,2020,24,24,24,24,2020-08-14 16:00:00+00:00,2020-08-14 15:45:00,2020-08-14 15:45:00+00:00,10494,True,False,1,False,False,False,NONE,OK
2020-08-16,2020,24,24,24,24,2020-08-15 16:00:00+00:00,2020-08-15 15:45:00,2020-08-15 15:45:00+00:00,10499,True,False,1,False,False,False,NONE,OK
2020-08-17,2020,24,24,24,24,2020-08-16 16:00:00+00:00,2020-08-16 15:45:00,2020-08-16 15:45:00+00:00,10504,True,False,1,False,False,False,NONE,OK
2020-08-18,2020,24,24,24,24,2020-08-17 16:00:00+00:00,2020-08-17 15:45:00,2020-08-17 15:45:00+00:00,10509,True,False,1,False,False,False,NONE,OK
2020-08-19,2020,24,24,24,24,2020-08-18 16:00:00+00:00,2020-08-18 15:45:00,2020-08-18 15:45:00+00:00,10514,True,False,1,False,False,False,NONE,OK
2020-08-20,2020,24,24,24,24,2020-08-19 16:00:00+00:00,2020-08-19 15:45:00,2020-08-19 15:45:00+00:00,10519,True,False,1,False,False,False,NONE,OK
2020-08-21,2020,24,24,24,24,2020-08-20 16:00:00+00:00,2020-08-20 15:45:00,2020-08-20 15:45:00+00:00,10524,True,False,1,False,False,False,NONE,OK
2020-08-22,2020,24,24,24,24,2020-08-21 16:00:00+00:00,2020-08-21 15:45:00,2020-08-21 15:45:00+00:00,10529,True,False,1,False,False,False,NONE,OK
2020-08-23,2020,24,24,24,24,2020-08-22 16:00:00+00:00,2020-08-22 15:45:00,2020-08-22 15:45:00+00:00,10534,True,False,1,False,False,False,NONE,OK
2020-08-24,2020,24,24,24,24,2020-08-23 16:00:00+00:00,2020-08-23 15:45:00,2020-08-23 15:45:00+00:00,10539,True,False,1,False,False,False,NONE,OK
2020-08-25,2020,24,24,24,24,2020-08-24 16:00:00+00:00,2020-08-24 15:45:00,2020-08-24 15:45:00+00:00,10544,True,False,1,False,False,False,NONE,OK
2020-08-26,2020,24,24,24,24,2020-08-25 16:00:00+00:00,2020-08-25 15:45:00,2020-08-25 15:45:00+00:00,10549,True,False,1,False,False,False,NONE,OK
2020-08-27,2020,24,24,24,24,2020-08-26 16:00:00+00:00,2020-08-26 15:45:00,2020-08-26 15:45:00+00:00,10554,True,False,1,False,False,False,NONE,OK
2020-08-28,2020,24,24,24,24,2020-08-27 16:00:00+00:00,2020-08-27 15:45:00,2020-08-27 15:45:00+00:00,10559,True,False,1,False,False,False,NONE,OK
2020-08-29,2020,24,24,24,24,2020-08-28 16:00:00+00:00,2020-08-28 15:45:00,2020-08-28 15:45:00+00:00,10564,True,False,1,False,False,False,NONE,OK
2020-08-30,2020,24,24,24,24,2020-08-29 16:00:00+00:00,2020-08-29 15:45:00,2020-08-29 15:45:00+00:00,10569,True,False,1,False,False,False,NONE,OK
2020-08-31,2020,24,24,24,24,2020-08-30 16:00:00+00:00,2020-08-30 15:45:00,2020-08-30 15:45:00+00:00,10574,True,False,1,False,False,False,NONE,OK
2020-09-01,2020,24,24,24,24,2020-08-31 16:00:00+00:00,2020-08-31 15:45:00,2020-08-31 15:45:00+00:00,10579,True,False,1,False,False,False,NONE,OK
2020-09-02,2020,24,24,24,24,2020-09-01 16:00:00+00:00,2020-09-01 15:45:00,2020-09-01 15:45:00+00:00,10584,True,False,1,False,False,False,NONE,OK
2020-09-03,2020,24,24,24,24,2020-09-02 16:00:00+00:00,2020-09-02 15:45:00,2020-09-02 15:45:00+00:00,10589,True,False,1,False,False,False,NONE,OK
2020-09-04,2020,24,24,24,24,2020-09-03 16:00:00+00:00,2020-09-03 15:45:00,2020-09-03 15:45:00+00:00,10594,True,False,1,False,False,False,NONE,OK
2020-09-05,2020,24,24,24,24,2020-09-04 16:00:00+00:00,2020-09-04 15:45:00,2020-09-04 15:45:00+00:00,10599,True,False,1,False,False,False,NONE,OK
2020-09-06,2020,24,24,24,24,2020-09-05 16:00:00+00:00,2020-09-05 15:45:00,2020-09-05 15:45:00+00:00,10604,True,False,1,False,False,False,NONE,OK
2020-09-07,2020,24,24,24,24,2020-09-06 16:00:00+00:00,2020-09-06 15:45:00,2020-09-06 15:45:00+00:00,10609,True,False,1,False,False,False,NONE,OK
2020-09-08,2020,24,24,24,24,2020-09-07 16:00:00+00:00,2020-09-07 15:45:00,2020-09-07 15:45:00+00:00,10614,True,False,1,False,False,False,NONE,OK
2020-09-09,2020,24,24,24,24,2020-09-08 16:00:00+00:00,2020-09-08 15:45:00,2020-09-08 15:45:00+00:00,10619,True,False,1,False,False,False,NONE,OK
2020-09-10,2020,24,24,24,24,2020-09-09 16:00:00+00:00,2020-09-09 15:45:00,2020-09-09 15:45:00+00:00,10624,True,False,1,False,False,False,NONE,OK
2020-09-11,2020,24,24,24,24,2020-09-10 16:00:00+00:00,2020-09-10 15:45:00,2020-09-10 15:45:00+00:00,10629,True,False,1,False,False,False,NONE,OK
2020-09-12,2020,24,24,24,24,2020-09-11 16:00:00+00:00,2020-09-11 15:45:00,2020-09-11 15:45:00+00:00,10634,True,False,1,False,False,False,NONE,OK
2020-09-13,2020,24,24,24,24,2020-09-12 16:00:00+00:00,2020-09-12 15:45:00,2020-09-12 15:45:00+00:00,10639,True,False,1,False,False,False,NONE,OK
2020-09-14,2020,24,24,24,24,2020-09-13 16:00:00+00:00,2020-09-13 15:45:00,2020-09-13 15:45:00+00:00,10644,True,False,1,False,False,False,NONE,OK
2020-09-15,2020,24,24,24,24,2020-09-14 16:00:00+00:00,2020-09-14 15:45:00,2020-09-14 15:45:00+00:00,10649,True,False,1,False,False,False,NONE,OK
2020-09-16,2020,24,24,24,24,2020-09-15 16:00:00+00:00,2020-09-15 15:45:00,2020-09-15 15:45:00+00:00,10654,True,False,1,False,False,False,NONE,OK
2020-09-17,2020,24,24,24,24,2020-09-16 16:00:00+00:00,2020-09-16 15:45:00,2020-09-16 15:45:00+00:00,10659,True,False,1,False,False,False,NONE,OK
2020-09-18,2020,24,24,24,24,2020-09-17 16:00:00+00:00,2020-09-17 15:45:00,2020-09-17 15:45:00+00:00,10664,True,False,1,False,False,False,NONE,OK
2020-09-19,2020,24,24,24,24,2020-09-18 16:00:00+00:00,2020-09-18 15:45:00,2020-09-18 15:45:00+00:00,10669,True,False,1,False,False,False,NONE,OK
2020-09-20,2020,24,24,24,24,2020-09-19 16:00:00+00:00,2020-09-19 15:45:00,2020-09-19 15:45:00+00:00,10674,True,False,1,False,False,False,NONE,OK
2020-09-21,2020,24,24,24,24,2020-09-20 16:00:00+00:00,2020-09-20 15:45:00,2020-09-20 15:45:00+00:00,10679,True,False,1,False,False,False,NONE,OK
2020-09-22,2020,24,24,24,24,2020-09-21 16:00:00+00:00,2020-09-21 15:45:00,2020-09-21 15:45:00+00:00,10684,True,False,1,False,False,False,NONE,OK
2020-09-23,2020,24,24,24,24,2020-09-22 16:00:00+00:00,2020-09-22 15:45:00,2020-09-22 15:45:00+00:00,10689,True,False,1,False,False,False,NONE,OK
2020-09-24,2020,24,24,24,24,2020-09-23 16:00:00+00:00,2020-09-23 15:45:00,2020-09-23 15:45:00+00:00,10694,True,False,1,False,False,False,NONE,OK
2020-09-25,2020,24,24,24,24,2020-09-24 16:00:00+00:00,2020-09-24 15:45:00,2020-09-24 15:45:00+00:00,10699,True,False,1,False,False,False,NONE,OK
2020-09-26,2020,24,24,24,24,2020-09-25 16:00:00+00:00,2020-09-25 15:45:00,2020-09-25 15:45:00+00:00,10704,True,False,1,False,False,False,NONE,OK
2020-09-27,2020,24,24,24,24,2020-09-26 16:00:00+00:00,2020-09-26 15:45:00,2020-09-26 15:45:00+00:00,10709,True,False,1,False,False,False,NONE,OK
2020-09-28,2020,24,24,24,24,2020-09-27 16:00:00+00:00,2020-09-27 15:45:00,2020-09-27 15:45:00+00:00,10714,True,False,1,False,False,False,NONE,OK
2020-09-29,2020,24,24,24,24,2020-09-28 16:00:00+00:00,2020-09-28 15:45:00,2020-09-28 15:45:00+00:00,10719,True,False,1,False,False,False,NONE,OK
2020-09-30,2020,24,24,24,24,2020-09-29 16:00:00+00:00,2020-09-29 15:45:00,2020-09-29 15:45:00+00:00,10724,True,False,1,False,False,False,NONE,OK
2020-10-01,2020,24,24,24,24,2020-09-30 16:00:00+00:00,2020-09-30 15:45:00,2020-09-30 15:45:00+00:00,10729,True,False,1,False,False,False,NONE,OK
2020-10-02,2020,24,24,24,24,2020-10-01 16:00:00+00:00,2020-10-01 15:45:00,2020-10-01 15:45:00+00:00,10734,True,False,1,False,False,False,NONE,OK
2020-10-03,2020,24,24,24,24,2020-10-02 16:00:00+00:00,2020-10-02 15:45:00,2020-10-02 15:45:00+00:00,10739,True,False,1,False,False,False,NONE,OK
2020-10-04,2020,24,24,24,24,2020-10-03 16:00:00+00:00,2020-10-03 15:45:00,2020-10-03 15:45:00+00:00,10744,True,False,1,False,False,False,NONE,OK
2020-10-05,2020,24,24,24,24,2020-10-04 16:00:00+00:00,2020-10-04 15:45:00,2020-10-04 15:45:00+00:00,10749,True,False,1,False,False,False,NONE,OK
2020-10-06,2020,24,24,24,24,2020-10-05 16:00:00+00:00,2020-10-05 15:45:00,2020-10-05 15:45:00+00:00,10754,True,False,1,False,False,False,NONE,OK
2020-10-07,2020,24,24,24,24,2020-10-06 16:00:00+00:00,2020-10-06 15:45:00,2020-10-06 15:45:00+00:00,10759,True,False,1,False,False,False,NONE,OK
2020-10-08,2020,24,24,24,24,2020-10-07 16:00:00+00:00,2020-10-07 15:45:00,2020-10-07 15:45:00+00:00,10764,True,False,1,False,False,False,NONE,OK
2020-10-09,2020,24,24,24,24,2020-10-08 16:00:00+00:00,2020-10-08 15:45:00,2020-10-08 15:45:00+00:00,10769,True,False,1,False,False,False,NONE,OK
2020-10-10,2020,24,24,24,24,2020-10-09 16:00:00+00:00,2020-10-09 15:45:00,2020-10-09 15:45:00+00:00,10774,True,False,1,False,False,False,NONE,OK
2020-10-11,2020,24,24,24,24,2020-10-10 16:00:00+00:00,2020-10-10 15:45:00,2020-10-10 15:45:00+00:00,10779,True,False,1,False,False,False,NONE,OK
2020-10-12,2020,24,24,24,24,2020-10-11 16:00:00+00:00,2020-10-11 15:45:00,2020-10-11 15:45:00+00:00,10784,True,False,1,False,False,False,NONE,OK
2020-10-13,2020,24,24,24,24,2020-10-12 16:00:00+00:00,2020-10-12 15:45:00,2020-10-12 15:45:00+00:00,10789,True,False,1,False,False,False,NONE,OK
2020-10-14,2020,24,24,24,24,2020-10-13 16:00:00+00:00,2020-10-13 15:45:00,2020-10-13 15:45:00+00:00,10794,True,False,1,False,False,False,NONE,OK
2020-10-15,2020,24,24,24,24,2020-10-14 16:00:00+00:00,2020-10-14 15:45:00,2020-10-14 15:45:00+00:00,10799,True,False,1,False,False,False,NONE,OK
2020-10-16,2020,24,24,24,24,2020-10-15 16:00:00+00:00,2020-10-15 15:45:00,2020-10-15 15:45:00+00:00,10804,True,False,1,False,False,False,NONE,OK
2020-10-17,2020,24,24,24,24,2020-10-16 16:00:00+00:00,2020-10-16 15:45:00,2020-10-16 15:45:00+00:00,10809,True,False,1,False,False,False,NONE,OK
2020-10-18,2020,24,24,24,24,2020-10-17 16:00:00+00:00,2020-10-17 15:45:00,2020-10-17 15:45:00+00:00,10814,True,False,1,False,False,False,NONE,OK
2020-10-19,2020,24,24,24,24,2020-10-18 16:00:00+00:00,2020-10-18 15:45:00,2020-10-18 15:45:00+00:00,10819,True,False,1,False,False,False,NONE,OK
2020-10-20,2020,24,24,24,24,2020-10-19 16:00:00+00:00,2020-10-19 15:45:00,2020-10-19 15:45:00+00:00,10824,True,False,1,False,False,False,NONE,OK
2020-10-21,2020,24,24,24,24,2020-10-20 16:00:00+00:00,2020-10-20 15:45:00,2020-10-20 15:45:00+00:00,10829,True,False,1,False,False,False,NONE,OK
2020-10-22,2020,24,24,24,24,2020-10-21 16:00:00+00:00,2020-10-21 15:45:00,2020-10-21 15:45:00+00:00,10834,True,False,1,False,False,False,NONE,OK
2020-10-23,2020,24,24,24,24,2020-10-22 16:00:00+00:00,2020-10-22 15:45:00,2020-10-22 15:45:00+00:00,10839,True,False,1,False,False,False,NONE,OK
2020-10-24,2020,24,24,24,24,2020-10-23 16:00:00+00:00,2020-10-23 15:45:00,2020-10-23 15:45:00+00:00,10844,True,False,1,False,False,False,NONE,OK
2020-10-25,2020,24,24,24,24,2020-10-24 16:00:00+00:00,2020-10-24 15:45:00,2020-10-24 15:45:00+00:00,10849,True,False,1,False,False,False,NONE,OK
2020-10-26,2020,24,24,24,24,2020-10-25 16:00:00+00:00,2020-10-25 15:45:00,2020-10-25 15:45:00+00:00,10854,True,False,1,False,False,False,NONE,OK
2020-10-27,2020,24,24,24,24,2020-10-26 16:00:00+00:00,2020-10-26 15:45:00,2020-10-26 15:45:00+00:00,10859,True,False,1,False,False,False,NONE,OK
